published,ticker_yahoo,title,link,source,source_kind,matched_alias,sentiment_score,sentiment_label,sentiment_confidence,sentiment_reason,event_type,relevance_score,relevance_label,relevance_reason,is_relevant
2026-07-19 21:14:05,ADS.DE,"Adidas Aktie: 1,7 Milliarden Dollar zur WM - Finanztrends",https://news.google.com/rss/articles/CBMif0FVX3lxTE1SOW41Z2FfT251UzVRY2lCN3I1ZnpSWHpFLUk3UUZMSFJzazhNajVoaS11bHM1ZU0ycFBlOW5saks4Tmc4UlBVRGR0NGg4ZmtZM0o0UGlDeWlzem5NVXBaNUZQRFJES0JoTEpDSVB1M28wSHhLMkxGeFZnNDE3UVU?oc=5,Google News Suche: Adidas,search_fallback,Adidas,0,neutral,niedrig,Keine eindeutige richtungsweisende Phrase erkannt.,news,89,hoch,Firmenalias im Titel · Finanz-/Unternehmenskontext: aktie,True
2026-07-19 19:05:00,ADS.DE,"Event, Skins und Mode – Adidas und ""Brawl Stars"" starten eine Mega-Kooperation - Heute",https://news.google.com/rss/articles/CBMijgFBVV95cUxPS1h1UTdSbnhiUlJCeWhzdzMzVEhtOTNxM0w1MGNFcFBPVnpNaHZER3Zqa2JjM3BXWTljX2tXTDRqMzg5ajhQNDdqNV9EOVotbS0zTG9RRmtMTExBYlVRU3VwVmU2R0Z5U0pTSkpScTFsUkpoSURKbVRFcERJbnBuRF9RUWtfbE9ZTlRCWEZ3?oc=5,Google News Suche: Adidas,search_fallback,Adidas,0,neutral,niedrig,Keine eindeutige richtungsweisende Phrase erkannt.,news,82,mittel,Firmenalias im Titel,True
2026-07-19 18:28:28,ADS.DE,Adidas stock holds as 2025 results and 2026 guidance stay in focus - ad-hoc-news.de,https://news.google.com/rss/articles/CBMiwwFBVV95cUxQSGdWOVplT1dqR0RUSmRvckU0N3FzU2xBcUxfc3RyYUFzZ0IybEhoZnl0enRQNS14bXFhTzFoVUlfU1FLOXZQNnJXM3lBWUhReXJxMkZJQldUdDZHZ1NXbDNrMndLTDVaN1ZCUGhwLUpfZHE1ajltVU00RXNOc1FnazVrc1UwdFQ4cXpCaEpBV0VGZG5xRVMyelJfeWJ0SWYxVjRqdzFLRVd3X1dOTDBWam0wcHpSQUFGbkd4STNkNU5pZ1U?oc=5,Google News Suche: Adidas,search_fallback,Adidas,0,neutral,niedrig,Keine eindeutige richtungsweisende Phrase erkannt.,news,100,hoch,"Firmenalias im Titel · Finanz-/Unternehmenskontext: guidance, results, stock",True
2026-07-19 16:53:42,ADS.DE,Die Adidas-Aktie legt nach starkem Quartalswachstum zu - ad-hoc-news.de,https://news.google.com/rss/articles/CBMiswFBVV95cUxPdWRXeGs0Z3BnVGRzLWtSRldOdGVhUllJTzZJcmRMTllwNEt5OEdERGNWQU5zc09GakllczJFVmtXSjRtRmJyZHVTVDlZVjc5eC1XYmxYWEtTSkVfcVBRSnQ4X2YwazYtNnNDN0FCLUtqZlFuU2JYVVh0T0Y5WlFOem5Bdm95UXRCNDFqQ0g2MU45eHg0WFdCV3MzczV3bnBVWnZZdExGNnE3QXdCcElKVldROA?oc=5,Google News Suche: Adidas,search_fallback,Adidas,0,neutral,niedrig,Keine eindeutige richtungsweisende Phrase erkannt.,news,89,hoch,Firmenalias im Titel · Finanz-/Unternehmenskontext: aktie,True
2026-07-19 16:29:44,ADS.DE,Adidas setzt viel mehr WM-Trikots ab - 19.07.26 - News - Ariva,https://news.google.com/rss/articles/CBMilgFBVV95cUxOcUhKbzZGYTRTbThTbFUwX3JfM09iX2Y4eTZCX3RWNG84NF9HX3JOYzkzU2dfUWRNZG54VUtYT2dBSWlBVEhZc2ZibjdISVk2RDVmeHZWNkx0dE5zM1diN1psbUYzQ0lsaW5ZUHZoSjdQRWEtZl93Y0o4QlRzSmpzaXVSVUxXTGNSY0JJenFfQXdkaUVZbnc?oc=5,Google News Suche: Adidas,search_fallback,Adidas,0,neutral,niedrig,Keine eindeutige richtungsweisende Phrase erkannt.,news,82,mittel,Firmenalias im Titel,True
2026-07-19 14:23:04,ADS.DE,Adidas Aktie: F50 Ghost Sprint zum WM-Finale - Börse Express,https://news.google.com/rss/articles/CBMimwFBVV95cUxOcmV2UHpsZnpNckRWSkh1LVJJMjRQb1AxNExwdFhmMmE2VG1HenlZLUtyY0xaRDlQeFJIY001bG5oVkRFeGNKdFhkT2xMNlNzczJXb1ZPS1pBQndISmtMQ3hubFdwei1hUlo0N2FBOUQwaHl6R2ZuUFRiOXduSlFaUE5QYWtBWlhYU0g5MFFyeTVaOE5ZVmM3VWgtZw?oc=5,Google News Suche: Adidas,search_fallback,Adidas,0,neutral,niedrig,Keine eindeutige richtungsweisende Phrase erkannt.,news,100,hoch,"Firmenalias im Titel · Finanz-/Unternehmenskontext: aktie, boerse, börse",True
2026-07-19 11:47:00,ADS.DE,Adidas rüstet beide WM-Finalisten aus: Aktie vor Rally? - BörsenNEWS.de,https://news.google.com/rss/articles/CBMivwFBVV95cUxOY2ZtcUlENy1oMERqSFlXSXlETHNCWWdwVkZ5YlBpSENfTHdnV1dWTTFzeWpJT3pWT2FhdldrTEZNN3FJS0NBVFBVWnFCaEFxQ1RraVI5dFVnRGxwd1lVRVpSUEtBcjFhMlh2enE3S0VRRXZsYWNtdXcwUXZuV0FFT3piQ2hUbTA4UzlQYVRhMXNYcWhjVEI4T24yV2pYWDNZXzNZWFVQVlBCYWVrcmhvOW4yLW92eTZnV2tmRTFhcw?oc=5,Google News Suche: Adidas,search_fallback,Adidas,0,neutral,niedrig,Keine eindeutige richtungsweisende Phrase erkannt.,news,100,hoch,"Firmenalias im Titel · Finanz-/Unternehmenskontext: aktie, boerse, börse",True
2026-07-19 07:07:14,ADS.DE,Die Adidas-Aktie legt nach starkem Wachstum im Kerngeschäft zu - ad-hoc-news.de,https://news.google.com/rss/articles/CBMivwFBVV95cUxQQjFIVWUzOFVLeTIxaHk0MHFPNDhTbllIUXpfQ1c1QXhaN0o2TUNZX0ZQTnNJNWZwSGhQTmotcURIN1VBRDJwLXlSRHRQbEhzYVlkMy1aS054TGJvTXZZbW9PV0w5OXFtbkl3R0N0U3ZmZ0djUFNWcDRrVExLM3dVal9Ea2dEdkZ2aDZ5UGhwalFrSDRmeWcxZmVfNWo5blYtZzBYcDdSbExnZDhGV1o1RmptU1ZiNEw2aDVkcEpZSQ?oc=5,Google News Suche: Adidas,search_fallback,Adidas,0,neutral,niedrig,Keine eindeutige richtungsweisende Phrase erkannt.,news,89,hoch,Firmenalias im Titel · Finanz-/Unternehmenskontext: aktie,True
2026-07-19 07:00:00,ADS.DE,Statt klassichen Sneakern: Diese Adidas-Schuhe sind im Sommer 2026 in - ELLE,https://news.google.com/rss/articles/CBMimwFBVV95cUxPQ09iRV9sQTNDaWowb3dRcjkwT3VUSUZfeF9fUEtTREZJREdjaEJLUkhKQWs4NDlfSjh6bUV3QjZyUE5SaDBEbFVLd3Nhc3dCcXVqcjNHUWJOM2pWUGtfUzRyLU9SeFcya1p1UV9sSG1mN1BlLWlYZVlyOEhtSXBqNTZaNmVsTi1XYjhHTlU5ZEdvVlZPcllNM2xJaw?oc=5,Google News Suche: Adidas,search_fallback,Adidas,0,neutral,niedrig,Keine eindeutige richtungsweisende Phrase erkannt.,news,82,mittel,Firmenalias im Titel,True
2026-07-19 07:00:00,ADS.DE,Geht’s noch cooler? Der „Aperol“-Samba von Adidas ist DER Sommer-Sneaker 2026 - InStyle,https://news.google.com/rss/articles/CBMikAFBVV95cUxPQ21qb2hvWFFPZDdwbHVpVmlnSzVyTHR4OENfWU11SU1pTHVhTUZkMGZjbXJsaV9aT3ExTHNNT0QxMjZqbUxWb29pbVJmY2FHOFZpNHVMWlpZdVQ4dTBiNElGdzVwUXl1MllLeko4bzd2bmF1d2k2X2dtNW91bHhQX0pndEdGN3RkT0VRWV9OTGU?oc=5,Google News Suche: Adidas,search_fallback,Adidas,0,neutral,niedrig,Keine eindeutige richtungsweisende Phrase erkannt.,news,82,mittel,Firmenalias im Titel,True
2026-07-19 07:00:00,ADS.DE,Modische Männer tragen den Coca-Cola-Sneaker von Adidas - esquire.de,https://news.google.com/rss/articles/CBMiqwFBVV95cUxQYXhueGdOY3dBQ1Vvc0pCVElMYkpQUlVfVEE4R3E5a2hPTzNUY2EzMVlCcjdSZ2tHYVcyYnFWbjdzV0RDdVJ0VXJqQnZEQ1JsNHZDcXVQQlVJM0JIYW9MZTY1RFV2dExVbWxsemF5LW9aSUVfcTIwdzVJQWpkYVJIUFZiN3VrR0xKSDI1dlEwOGZmUFlQU0dBUG5HYmZtOElRYmR6SGw1RTBNcGc?oc=5,Google News Suche: Adidas,search_fallback,Adidas,0,neutral,niedrig,Keine eindeutige richtungsweisende Phrase erkannt.,news,82,mittel,Firmenalias im Titel,True
2026-07-19 06:50:00,ADS.DE,Amazon adidas Adiletten Sale Bis zu 50% auf die heißbegehrten Badeschuhe der Kultmarke adidas - Express,https://news.google.com/rss/articles/CBMi4gFBVV95cUxQb3RoU081ejE4b2RycUNXTXFJRHpZNFJXczk4Z1h0QTdXdFYzeUU4MlBBTjNzdkdnak9Na29TaGlHdW4zSVRhSnFRaENsV2tKSjBFb2JqbWhyTlp0T2JWWUFCM2hKM0JCaWVIZl95MFExUzA4OS00YjhPcDJ6ZEtJMXUzal9iaDNfcWJpQ0wzWThiWlhreS0yNWxvNHowOTl4RVJ0dEtnczVYalB3bDBONWtpRXo1eUdTREtlMWVqWDVXM2xLWUFMaDhPWHVPa1J1cjZWdUk4NmF4VjZBcGVhWDJ3?oc=5,Google News Suche: Adidas,search_fallback,Adidas,0,neutral,niedrig,Keine eindeutige richtungsweisende Phrase erkannt.,news,82,mittel,Firmenalias im Titel,True
2026-07-19 04:09:20,ADS.DE,"Adidas Aktie: Marktanteil springt auf 19,2 Prozent - Börse Global",https://news.google.com/rss/articles/CBMijAFBVV95cUxQLXhtOXNpSVRRVzVrMlZWc19ZRExUbk9Hb0xTcTlCMm5FYUlhdTI4Z2hSMm1HRXFacGlxYVlxLVh5YXR2NXpoaFV1aFhFNG9tRVRvNml1ampOU3N4Q3E0SVBoVG5PbDJoclQyZEdDT2NPTFc1OU5rOVFHSXJ6aXptLUlvX1RwNmZidjlTRQ?oc=5,Google News Suche: Adidas,search_fallback,Adidas,0,neutral,niedrig,Keine eindeutige richtungsweisende Phrase erkannt.,news,100,hoch,"Firmenalias im Titel · Finanz-/Unternehmenskontext: aktie, boerse, börse",True
2026-07-18 20:10:00,ADS.DE,"Danke, Breuninger: Die Milchschaum-Sambas von Adidas sind im Sale! - Freundin",https://news.google.com/rss/articles/CBMimwFBVV95cUxNQkdUV2lKcFh3TzE3bmVTdVhqMmxrM1AwZmEyY09oY0JORzcyWTZfaERhcVJFVHZtMXdIQkRkMW5YODU0bzlvblg1VndiYUU2ZVE4bWtrdUtzOUJMMUNPdzl4SmhoRnhpUzZDdGYtd1lUX3N1SXVmS0FUNUE3TWtnSEdoTWVKVWZ1YmtESF9iamlKSGF4YkEtN09KNA?oc=5,Google News Suche: Adidas,search_fallback,Adidas,0,neutral,niedrig,Keine eindeutige richtungsweisende Phrase erkannt.,news,82,mittel,Firmenalias im Titel,True
