published,ticker_yahoo,title,link,source,source_kind,matched_alias,sentiment_score,sentiment_label,sentiment_confidence,sentiment_reason,event_type,relevance_score,relevance_label,relevance_reason,is_relevant
2026-07-10 13:56:00,VOW3.DE,Live-Blog zu VW zum Nachlesen: Kampf um Arbeitsplätze - Betriebsrat stellt Konzern-Chef Blume Ultimatum - NDR.de,https://news.google.com/rss/articles/CBMirgFBVV95cUxPWWFnRHA0YmhCMjdZX2pNamJNUXJ6d3FRU2RvSXZBWUpnSXdOYXk5cFlNNmxZajVGaWx6VW04Unl4X0lSVFhTUEhUNF9tQ3huc2VNLWdMZVBLd3hpSjVCMVFlV2hrMkhkVVJQTWZCYTNPcTB0Ui16M2JiQXNUMG1vdWlkd1IyclhUTERFZGh0cTBsZVlrMnhJa1Q1Vl9fcDk4eGtQNmMwbDFiTnZ6TkE?oc=5,Google News Suche: Volkswagen Group,search_fallback,VW,0,neutral,niedrig,Keine eindeutige richtungsweisende Phrase erkannt.,news,52,niedrig,Firmenalias im Titel,False
2026-07-10 10:51:30,VOW3.DE,Volkswagen-Konzern verliert bei Elektroauto-Verkäufen an Boden - electrive.net,https://news.google.com/rss/articles/CBMiowFBVV95cUxPV21CeUlhdjdLTWwyWUxPTXJrVlM3U1h2MGhibEpDNlE1U01ISExvM1REcjE3Yi1QWE9waHJRR25CdVBHOVJmUFRKZlJGUXJxVzBlNVZnWjRMQ21WZTkwZVBoOUJUbFFabXdRTXl5WmVJNVpKcm9EdEh3NUgwM1F1MlFQYjhJYTM4OFdQbmhVR0V4WUsyalFkTGdLNmZGVzF6dk5J?oc=5,Google News Suche: Volkswagen Group,search_fallback,Volkswagen,0,neutral,niedrig,Keine eindeutige richtungsweisende Phrase erkannt.,news,82,mittel,Firmenalias im Titel,True
2026-07-10 10:03:39,VOW3.DE,Betriebsrat setzt VW-Chef Blume Ultimatum bis heute,https://www.tagesschau.de/wirtschaft/unternehmen/volkswagen-sparplaene-betriebsrat-ultimatum-100.html,Tagesschau Unternehmen,global,VW,0,neutral,niedrig,Keine eindeutige richtungsweisende Phrase erkannt.,news,52,niedrig,Firmenalias im Titel,False
2026-07-10 09:59:00,VOW3.DE,Halbjahreszahlen: Volkswagen kämpft mit China-Flaute - Automobilwoche,https://news.google.com/rss/articles/CBMiswFBVV95cUxQRGV2QTJGalhYZzB5M2FyZmxvQi1HdlgwdWs5UW13WmNpVDV0NWtJNkFPMzBWZEdlRmJEM0oxSWZLeGxNT29wY1NhN0MwRnZBUGw3SzJjS1NaZzF4TzRWbHBWYldpOW53cUlwS1JKM282U3lENC1Yd2t5LVQtZVZacUtMV0Z4cHloRmM4TjhVamtiak1Rb2luem52N3pra1NybEpNb1Q2X1dnSlc4aWUzaWxaUQ?oc=5,Google News Suche: Volkswagen Group,search_fallback,Volkswagen,0,neutral,niedrig,Keine eindeutige richtungsweisende Phrase erkannt.,earnings,89,hoch,Firmenalias im Titel · Finanz-/Unternehmenskontext: jahreszahlen,True
2026-07-10 09:12:58,VOW3.DE,VW Konzern: Elektroauto-Absatzeinbruch in den USA und China - Elektroauto-News,https://news.google.com/rss/articles/CBMifkFVX3lxTE9MLWJxMTU0Q3ZjT012bU9CYTZzbWM2VlJiaGYzbDVJSFV4MWc3amFGb0xSYmtxVWJiWnFiMFRUbC16SjdMNUJjcUxmMG9EdkdORGpHdTNDbjJFYk91SHZlT2pXbGdMQjAzMGRTdU5IWHZPeFR0TWtXaU1UNlZ3UQ?oc=5,Google News Suche: Volkswagen Group,search_fallback,VW,0,neutral,niedrig,Keine eindeutige richtungsweisende Phrase erkannt.,news,52,niedrig,Firmenalias im Titel,False
2026-07-10 09:01:00,VOW3.DE,"Volkswagen Group liefert im ersten Halbjahr 4,1 Millionen Fahrzeuge aus – Auftragsbestand reiner E-Fahrzeuge in Europa steigt um mehr als 50 Prozent - volkswagen-group.com",https://news.google.com/rss/articles/CBMirwJBVV95cUxPcTBTa0dQRWYyU3N3REpydFRFbVc5a1o0bk1CTks0UWJpNG54NHZwcm5fR3ZuRTlfWUxaX1ktaFVxdk8xa3J0dFJXODN4UWt4aVNyLTNXbGNkd2Y5Y2FfZ09ydXhEVjkzRGRQWGhReDdHaHdqRFI0TWZxU1pyZF9DVXhfcHhfTkYyLWxaUEplQ3Nna3gwRV96LUd1WnpvbmRYZUtHNmZvVEFIQVdCc1lfWDdoWkpwQ3NacG91M2dHNFNrMEwzZXlrYlRTeFQ3cWppSG9ud2s2OHFkNWNkbDFGLXRaNHk0Wm5BZmVWVEJtUmNpcHdlTmJMOUNqOVJDMVg5MjNKSkNCdmFTRUxXWGx0QXlJaDg1dTVpaTNTVE5rQ0xzcTVYVjFoTmNsWm1MUHc?oc=5,Google News Suche: Volkswagen Group,search_fallback,Volkswagen Group,0,neutral,niedrig,Keine eindeutige richtungsweisende Phrase erkannt.,news,82,mittel,Firmenalias im Titel,True
2026-07-10 06:25:00,VOW3.DE,Volkswagen verkauft 51% an Everllence an Bain Capital - Schweizer MaschinenMarkt,https://news.google.com/rss/articles/CBMivAFBVV95cUxNWWxZblpEb0NtanNpRlBOcnA3RVR4cy04UVRIdGtYZVhuNU5ZaTBIbkVwSnBxaDN4eDNsVlZ1cGE5by1hUV9QU1JiNjg5U05nX0RCVWY4YU43QS1kb1hPb1hOWHY3eWdYc3VEX085U3Y3YWx2bGhpNXBJR2RhV09JMnhlaWhFcGZKV0R3VV9ycHYtS0lXSE9MMGRqaWhOY1pnRGExZjhYUXV4UF9DcGVId1U0SkVBaV9jRExFZQ?oc=5,Google News Suche: Volkswagen Group,search_fallback,Volkswagen,0,neutral,niedrig,Keine eindeutige richtungsweisende Phrase erkannt.,news,89,hoch,Firmenalias im Titel · Finanz-/Unternehmenskontext: verkauft,True
2026-07-09 23:36:43,VOW3.DE,Volkswagen streicht Hälfte seiner Modelle – Konzern stellt Sparplan vor - WELT,https://news.google.com/rss/articles/CBMi1AFBVV95cUxQaUJ5cHJxWnViRmlfSEJIWFpRR2dDR2UzX1hJZE1yN1lEbzBnc2drOUJQT1pxNlhrNEpVQ1ZMbHlFS3hjMnZJc05BY0c1dTFXSFFicENfOVFSNlRRYXJhVHdXLWdaOFRpWkk5NlFoWWFtcEN4bm9Mcnk4NUlCdFAyWDVJZXBvbXp2eExydTdoRGxqTmxiak1aME5sdkEta2czYldwSWswM1AxczFIX1lXOVJ5b1ByUUpkVDlrQ25Sem4wUU9ndmJrbW5CeHUtQ3YybEM1VQ?oc=5,Google News Suche: Volkswagen Group,search_fallback,Volkswagen,0,neutral,niedrig,Keine eindeutige richtungsweisende Phrase erkannt.,news,82,mittel,Firmenalias im Titel,True
2026-07-09 22:11:23,VOW3.DE,Zukunftsplan: Volkswagen Group steht vor nächster Phase der Transformation - volkswagen-group.com,https://news.google.com/rss/articles/CBMitwFBVV95cUxOM2dXNVJ1bXh6YnM0cHlxcFplUFgxWVY1dGJIb1JnVmU1X3V0UjFqT1dPVWlxMTlXMTF0WHlZb0FOcEdrTWNqQVE0MFhnQzZIdnhLdF9lSnl1dV9vQko0RlZIRklUTWROeFc2MVJMd3MzTmY1RUhTRlFuMDFkOWNpVGJOeHlUd01qc1c1LXpaeDlySW5pdFo1Y2FPeFoxSjQ1QjdmaHQxSlExaXFfbGRZcU5zbWZoYlE?oc=5,Google News Suche: Volkswagen Group,search_fallback,Volkswagen Group,0,neutral,niedrig,Keine eindeutige richtungsweisende Phrase erkannt.,news,82,mittel,Firmenalias im Titel,True
2026-07-09 20:42:00,VOW3.DE,Volkswagen-Konzern: 50 Prozent weniger Modelle bis 2030 - Motor1.com Deutschland,https://news.google.com/rss/articles/CBMihgFBVV95cUxPZjVaVVhBQ2pIajBQVFAyVlFGQ1Y4MzNRSTRzWk50R0FsdU5aODdjaURScmlzMW4xdjk4aUExQmdqS3BVRjhHOHFQNUNLaGFMWUV2V0Z0V2l1ZGVYTVNhaHlPLXNZMVpubVY5X1ZOVUYyR0xwLVN0NUpvbnFRdlhINmV0c3hzZw?oc=5,Google News Suche: Volkswagen Group,search_fallback,Volkswagen,0,neutral,niedrig,Keine eindeutige richtungsweisende Phrase erkannt.,news,82,mittel,Firmenalias im Titel,True
