published,ticker_yahoo,title,link,source,source_kind,matched_alias,sentiment_score,sentiment_label,sentiment_confidence,sentiment_reason,event_type,relevance_score,relevance_label,relevance_reason,is_relevant
2026-07-07 14:15:00,MMM,3M Announces Upcoming Investor Event - TradingView,https://news.google.com/rss/articles/CBMingFBVV95cUxQa21NaTJtcjVxSWdybkNUbmNNdzlDOVZSaE9mazRGaTAwSC1aMGl1a0haa3c0Q1ItVmNmRjMyclJfeU9aNUgweHpWRWg2czBrdzFzSTVtNHpqV1dMYzMzM3RCa0VkMGdZYnFMTUdYVjg3eTQ2dERhWWNuSjhoWFByM29abnVYRjJabktaTS1sUklsQ1pIR01sa0xNcUtaZw?oc=5,Google News Suche: 3M Company,search_fallback,3M,0,neutral,niedrig,Keine eindeutige richtungsweisende Phrase erkannt.,news,78,mittel,"Firmenalias im Titel · Finanz-/Unternehmenskontext: announces, investor",True
2026-07-07 14:15:00,MMM,3M schedules Q2 earnings call for July 21 at 8 a.m. CT - Stock Titan,https://news.google.com/rss/articles/CBMijAFBVV95cUxNLXhpcnR4VmRMT0ExRU9ZSHViT2dSTERMT19WaDBXRUdIRTFEZlJmQ2lsbTFwUkJ0bzlwN29RcnhsMTBDU0tMdVpzMmFBQW8tOFlxUHF2WEUtck5HeENIdVpQdGVfQlExeXhRbmp2elE2T3RpR1NLdTBfMXU0QWxBOUxnQWNrNkQ5bndTSA?oc=5,Google News Suche: 3M Company,search_fallback,3M,0,neutral,niedrig,Keine eindeutige richtungsweisende Phrase erkannt.,news,78,mittel,"Firmenalias im Titel · Finanz-/Unternehmenskontext: earnings, stock",True
2026-07-07 14:15:00,MMM,3M Announces Upcoming Investor Event - Morningstar,https://news.google.com/rss/articles/CBMingFBVV95cUxNdS1nUXo4OHZ0cEdmSVkzbTV1NHI5bzd5WG9qeGkyRlNZV01lZ0Q0SjFSdEhFa21wQ2I4bEc2YnhCcWJqamdVdEx4SkNFOWV4d1hvNUhEQkY3MkpyTkVjajlsSzdQenpHQ1NiYUF6RUYtbTFOWWNDcFRVdnFBbFBDckFucERKS29sQm5ZWElJR2FjZWRfOFJWZnhlVUJtdw?oc=5,Google News Suche: 3M Company,search_fallback,3M,0,neutral,niedrig,Keine eindeutige richtungsweisende Phrase erkannt.,news,78,mittel,"Firmenalias im Titel · Finanz-/Unternehmenskontext: announces, investor",True
2026-07-07 07:00:00,MMM,3M Announces Upcoming Investor Event - Sahm,https://news.google.com/rss/articles/CBMikgFBVV95cUxPR0tRN3EycUJuazYxZnFETUNFbVVmWlcyNG81ZTlhTjhSbzN5SVJ2OXhLTk5teFM4cXVENlBmSHZQb0NaaS1mYlo0cE81R2VWZWZ6QVpxcnJuMUZQYVBRRVNQVUFKLV9RZHhzYWlscmw2YUtnYW5kWF9aUllKRmxVUTBHVlJiVE5OazI2Qi1Zc2FHQQ?oc=5,Google News Suche: 3M Company,search_fallback,3M,0,neutral,niedrig,Keine eindeutige richtungsweisende Phrase erkannt.,news,78,mittel,"Firmenalias im Titel · Finanz-/Unternehmenskontext: announces, investor",True
2026-07-06 22:42:00,MMM,"3M, Chubb Settle Suit Over Warming Device Defense Coverage - Law360",https://news.google.com/rss/articles/CBMiuAFBVV95cUxOVk5xY1FWc2ZnWHlYWDZYREJ1OGpkc3RYX3hvbnA5YWFkR0prWUhLclRCT2J0dFlSd3F0VjJUQktmRkZOT1lnZ2N4dDYwYjg3ZFNXazQ0UVZPT2prdzhVTXdpOVZFeHpzZ3JBSURRYW9JZFk1d3ZTZDAxakx0bWpzb243eGlFTkQ2VF9HaXEzVTNSTy1UVVhURVhQQUxYRDV2U1B6cWM3dW1yTG9iUEs2aFZ1OTFmdWFp0gFwQVVfeXFMTUxkVG02U0lmVGVmejlfbVlsS1BZTkdSZVBsMHJiQW5iVUJmcVpJVnVPTzN0enJrdllva21vTnVRNnYzU3NsYzMyVk1lTTRxUGUwWGgzTk5MQ0JTNXd5VDZUTTVOQ3VoeXloblE4VnZYNQ?oc=5,Google News Suche: 3M Company,search_fallback,3M,0,neutral,niedrig,Keine eindeutige richtungsweisende Phrase erkannt.,news,52,niedrig,Firmenalias im Titel,False
2026-07-06 07:00:00,MMM,3M Young Scientist Challenge Names 10 Finalists for 2026 National Competition - Sahm,https://news.google.com/rss/articles/CBMiyAFBVV95cUxOUmNiMUxoRlVhdHpjUHlicFpBejh1d2U5aDA0b1QwVFBRTnJCNHRxSTJtN1NkREJNRzEyUlpDbk1pQ0pURmxxMng0QVVGT0dTM3p0WkMzWFVSeTFBR0lLWFlwQVA4OWlGa2JjaDlWYmgtN255NnBnbERKVVRQc29UN0hoaDBVY3FiV2daSExtSmFhc1NMWXB5SHhnQm5FX3ZoVXA5MjM4d2pLdVJEbm9jZXdGU2QwSWk1NkFueVVobWVaSVVjSmJsMw?oc=5,Google News Suche: 3M Company,search_fallback,3M,0,neutral,niedrig,Keine eindeutige richtungsweisende Phrase erkannt.,news,52,niedrig,Firmenalias im Titel,False
2026-07-05 07:00:00,MMM,"3M Stock’s Dividend Grew 7%, Yet Its Payout Ratio Hit a New High - TIKR.com",https://news.google.com/rss/articles/CBMikAFBVV95cUxQVTVvRkhPdVFoRWRpMXpCaGg2SXhxYU91MWhfenNLZ282ZnVNdVZFQmV4a2ZVWW1UR0RGY3VBOUJ6NVFxWG40MERWWUtqV3lNbFltdnV3ekU0cmhiSVJlTm5NR0FiRXdpNzgzRmNxdTJXamVJQXJkbGt2LW4xdm9GWXNtQTRXUTRSZjVtV3ZXYko?oc=5,Google News Suche: 3M Company,search_fallback,3M,0,neutral,niedrig,Keine eindeutige richtungsweisende Phrase erkannt.,dividend,78,mittel,"Firmenalias im Titel · Finanz-/Unternehmenskontext: dividend, stock",True
2026-07-04 11:28:06,MMM,Enterprise value to EBITDA forward of 3M Company – NYSE:MMM - TradingView,https://news.google.com/rss/articles/CBMiqgFBVV95cUxPYXVsby02bGJwa2FDSGFFZzZrS3hMRHU1dVhBN0JqYVJIREtBUHlBaVJmQi1iMG8wazRRSXRYRkNxWUt2N3NsdnQ2OHBpeUVqbW52ODRsdXZxX0NNZFlRd1Rjd0NldTVQV05aRzJ0U3FFWXJ4ZG9XeWVubHpoSTEtLUhhNGJyN0t6eVN0LUptbTZIR05Oek54S2RGUzJIclVhRXZZUGZ4VXRVQQ?oc=5,Google News Suche: 3M Company,search_fallback,3M Company,0,neutral,niedrig,Keine eindeutige richtungsweisende Phrase erkannt.,news,82,mittel,Firmenalias im Titel,True
2026-07-02 07:00:00,MMM,Is 3M Company (MMM) Stock Undervalued With Growth Trends Improving and Liabilities Easing? - Yahoo Finance,https://news.google.com/rss/articles/CBMingFBVV95cUxNMGRSM1o1dG96TWhFSVNDZTZ2aDgwcV9WTnk0YmpsVWZSTG9hSFU2aU1HTlpTdk1rYkpaWHAxMjhpckZJcmpnQnh0ZnhkY2w3blo1VXVNQlotT3Rmb1dVVjBiN0M0UFJHeFNRaVZDVEQzcGJ4bGkxNG9WNkdjMXJsZ1ZGUnBwaVg2MlA2cVN6WjZhTVVhV3pKSFVheW1Udw?oc=5,Google News Suche: 3M Company,search_fallback,3M Company,0,neutral,niedrig,Keine eindeutige richtungsweisende Phrase erkannt.,news,89,hoch,Firmenalias im Titel · Finanz-/Unternehmenskontext: stock,True
2026-06-27 07:00:00,MMM,Here’s Why 3M (MMM) is Among the 12 Most Profitable S&P 500 Stocks to Invest In - Yahoo Finance,https://news.google.com/rss/articles/CBMijAFBVV95cUxNNEVpTGVNaHgxbFNDMDFVbzBfdFpNVUttZnFGUEVEVUtHQ2JsdmhPaFdpckt3bHBZTmRsQ2pCRVQyX2ZlQURLTGxDTEdxenVVY2lFcldUd3lwd0xveTdfNjBDclNxcmRseGY4c21KdE5heWVWOE5vMTNSYk9VdHRETFU1LW1pVmtlQmlfVA?oc=5,Google News Suche: 3M Company,search_fallback,3M,0,neutral,niedrig,Keine eindeutige richtungsweisende Phrase erkannt.,news,84,mittel,"Firmenalias im Titel · Finanz-/Unternehmenskontext: profit, stock, stocks",True
2026-06-26 07:00:00,MMM,"Zacks Industry Outlook 3M, Griffon, GPGI and Public Policy - Yahoo Finance",https://news.google.com/rss/articles/CBMinwFBVV95cUxQbzRuLW02MDRBYll5OE5qRTZfTWpHaERSMGxvQjRQVGkyMFpFMUI0NzNydWp2WThaRy1LdUk0d3dBMmZPbzVfdnlyVVJSTEJzR1RIYW03S2pGRVVGeUhfVFJmX0pzUENMa3E3TE1hWnI3THRNUWZKNXI4YWZPSmxVN3hOd29jaTk3aVNBdkxkUjVrNjJ3eFNnREhSbnRHVzQ?oc=5,Google News Suche: 3M Company,search_fallback,3M,0,neutral,niedrig,Keine eindeutige richtungsweisende Phrase erkannt.,news,52,niedrig,Firmenalias im Titel,False
2026-06-26 07:00:00,MMM,"History of 3M & its stock: Company timeline, facts & milestones - thestreet.com",https://news.google.com/rss/articles/CBMiggFBVV95cUxNUkpDTmU4d0JieGRfX3JQNWtsVmhqWjI0aU1PRWIxTFVGaVdreHl2Y3V6ZWhCamxYM2w3MG82QzhnZW1Wc3dLYWwtM2ZXb1daZkI4enl2bTluVGxwam11UVR1cDRWeG5BSE5sYlNLazRndTc5LS1JWVNTb2hES1R1bWN3?oc=5,Google News Suche: 3M Company,search_fallback,3M,0,neutral,niedrig,Keine eindeutige richtungsweisende Phrase erkannt.,news,71,mittel,Firmenalias im Titel · Finanz-/Unternehmenskontext: stock,True
2026-06-26 07:00:00,MMM,What to Expect From 3M Company’s Q2 2026 Earnings Report - Yahoo Finance,https://news.google.com/rss/articles/CBMilAFBVV95cUxORnEtMjdvbEVtR1hBTktlbDQtYmhmaUxDOVRaZWMxV1Q5NTN3dzRkcjhGcE16ajFYTkpzWEliTHg2NUw3NFZXVzdTRU5faXFpY2RISXFteGM1N3oteEtIYWQtUndYODZBLTgwVmQwMzR6dVIzeWxJYVB5OEhPRklzN01tR2tqZUF1M2lkVnFPdlI3UThy?oc=5,Google News Suche: 3M Company,search_fallback,3M Company,0,neutral,niedrig,Keine eindeutige richtungsweisende Phrase erkannt.,news,89,hoch,Firmenalias im Titel · Finanz-/Unternehmenskontext: earnings,True
2026-06-24 07:00:00,MMM,3M Secures Long-Term Supply Agreement With Airbus for A220 - Yahoo Finance,https://news.google.com/rss/articles/CBMilwFBVV95cUxORzIwa1VuMzBOSFB0TXNuOHUzNzh4OXBfNkxJTERUNUNHR3NTV0JNMjE2M1dvS1JaMUw1ZEFsVmJabTRHMkJOdzl1UkZVaDZSQWxUQTZUQ25kTTVnR0I1TW16aFlSV2lEMFBtOU5ZUmNhODBRZHYyRV9BVjk2TUJWMVd5YnBMc0hQd0VONFQ4QmtqUDBsVzRr?oc=5,Google News Suche: 3M Company,search_fallback,3M,0,neutral,niedrig,Keine eindeutige richtungsweisende Phrase erkannt.,news,52,niedrig,Firmenalias im Titel,False
