case_id,saved_at,ticker_yahoo,company_name,sector,as_of,price,currency,deep_value_score,bat_pattern_score,trigger,return_3m,return_6m,return_12m,return_24m,benchmark_12m,excess_return_12m,label,notes,dividend_yield,drawdown_3_5y,fcf_dividend_coverage,net_debt_ebitda,pe_approx,volatility_1y,cashflow_positive,reported_eps_negative,special_effect_suspected,negative_news_shock,quality_score,value_score,growth_score,momentum_score,safety_score
VNA.DE_20231206_1784557000,2026-07-20T16:16:40,VNA.DE,Vonovia,Real Estate,2023-12-06,27.190000534057617,EUR,58.0,58.0,False,-5.332842082839139,9.202223975494238,20.25154287359612,-4.119717980176219,22.38275432373717,-2.1312114501410555,offen,,3.1261492581999324,-44.883321326952064,2.919187675070028,46.70948076518815,-33.35729791668113,42.29877656830201,True,True,False,False,,,,,
BATS.L_20231206_1784557055,2026-07-20T16:17:35,BATS.L,British American Tobacco p.l.c.,Consumer Defensive,2023-12-06,2279.5,GBp,100.0,100.0,True,0.9900655375089996,6.830443361543503,30.32574497736265,89.69625647902643,22.38275432373717,7.942990653625472,guter Treffer,,9.985084448343931,-37.16923925027563,1.9812817904374365,2.638653833731671,7.809181226447414,20.256817719146383,True,False,True,True,,,,,
BMW.DE_20231206_1784557097,2026-07-20T16:18:17,BMW.DE,BMW,Automotive,2023-12-06,99.3499984741211,EUR,70.0,70.0,False,8.404629381133844,-2.1986584503187356,-17.440700990513847,9.553702257220543,22.382754323737174,-39.82345531425102,offen,,8.55561160598719,-12.001774020040102,3.781813430885811,1.579204132389516,3.6378615332889455,20.68341767394428,True,False,False,False,,,,,
